time/s,I/mA
7.901069800402183E+002,8.8231915E-005
7.902069800376921E+002,8.8168264E-005
7.903069800351659E+002,8.8231915E-005
7.904069800326397E+002,8.7595450E-005
7.905069800301135E+002,8.8040972E-005
7.906069800275873E+002,8.7722736E-005
7.907069800250611E+002,8.6386150E-005
7.908069800225348E+002,8.7786386E-005
7.909069800200086E+002,8.7977329E-005
7.910069800174824E+002,8.7659093E-005
7.911069800149562E+002,8.8295557E-005
7.912069800124300E+002,8.8550150E-005
7.913069800099038E+002,9.0268622E-005
7.914069800073776E+002,8.9823086E-005
7.915069800048514E+002,8.8995679E-005
7.916069800023251E+002,8.9695801E-005
7.917069799997989E+002,8.9186622E-005
7.918069799972727E+002,8.8804743E-005
7.919069799947465E+002,8.9441208E-005
7.920069799922203E+002,8.9313908E-005
7.921069799896941E+002,9.0395908E-005
7.922069799871679E+002,8.9059329E-005
7.923069799846417E+002,9.0077679E-005
7.924069799821154E+002,8.9632151E-005
7.925069799795892E+002,8.9122972E-005
7.926069799770630E+002,8.9759444E-005
7.927069799745368E+002,8.8995679E-005
7.928069799720106E+002,8.9504851E-005
7.929069799694844E+002,8.9377565E-005
7.930069799669582E+002,8.9250265E-005
7.931069799644320E+002,8.9313908E-005
7.932069799619057E+002,8.9122972E-005
7.933069799593795E+002,9.0523208E-005
7.934069799568533E+002,9.0014029E-005
7.935069799543271E+002,9.0141322E-005
7.936069799518009E+002,8.9313908E-005
7.937069799492747E+002,8.9695801E-005
7.938069799467485E+002,8.9122972E-005
7.939069799442223E+002,8.9568501E-005
7.940069799416960E+002,9.0014029E-005
7.941069799391698E+002,8.9695801E-005
7.942069799366436E+002,9.0077679E-005
7.943069799341174E+002,8.9695801E-005
7.944069799315912E+002,8.9313908E-005
7.945069799290650E+002,9.0077679E-005
7.946069799265388E+002,8.9823086E-005
7.947069799240126E+002,9.0014029E-005
7.948069799214863E+002,8.9759444E-005
7.949069799189601E+002,9.0268622E-005
7.950069799164339E+002,8.9695801E-005
7.951069799139077E+002,9.1096037E-005
7.952069799113815E+002,8.9759444E-005
7.953069799088553E+002,8.9250265E-005
7.954069799063291E+002,9.0077679E-005
7.955069799038029E+002,8.9186622E-005
7.956069799012766E+002,9.0268622E-005
7.957069798987504E+002,9.0141322E-005
7.958069798962242E+002,9.0141322E-005
7.959069798936980E+002,9.0141322E-005
7.960069798911718E+002,8.9823086E-005
7.961069798886456E+002,8.9632151E-005
7.962069798861194E+002,8.9950387E-005
7.963069798835932E+002,8.9695801E-005
7.964069798810669E+002,9.0841444E-005
7.965069798785407E+002,8.8932029E-005
7.966069798760145E+002,9.0268622E-005
7.967069798734883E+002,8.9059329E-005
7.968069798709621E+002,9.0332265E-005
7.969069798684359E+002,8.9950387E-005
7.970069798659097E+002,9.0268622E-005
7.971069798633835E+002,9.1159680E-005
7.972069798608572E+002,9.0395908E-005
7.973069798583310E+002,9.0395908E-005
7.974069798558048E+002,9.1286980E-005
7.975069798532786E+002,8.9377565E-005
7.976069798507524E+002,8.9886744E-005
7.977069798482262E+002,8.9568501E-005
7.978069798457000E+002,9.0650501E-005
7.979069798431738E+002,8.9759444E-005
7.980069798406475E+002,8.9695801E-005
7.981069798381213E+002,9.0077679E-005
7.982069798355951E+002,8.9632151E-005
7.983069798330689E+002,8.9695801E-005
7.984069798305427E+002,9.1032380E-005
7.985069798280165E+002,9.0332265E-005
7.986069798254903E+002,9.0332265E-005
7.987069798229641E+002,9.1477916E-005
7.988069798204378E+002,9.0523208E-005
7.989069798179116E+002,9.0268622E-005
7.990069798153854E+002,9.0459565E-005
7.991069798128592E+002,9.0332265E-005
7.992069798103330E+002,8.9377565E-005
7.993069798078068E+002,9.1159680E-005
7.994069798052806E+002,9.0650501E-005
7.995069798027544E+002,9.0777801E-005
7.996069798002281E+002,9.1414266E-005
7.997069797977019E+002,9.0968737E-005
7.998069797951757E+002,9.1286980E-005
7.999069797926495E+002,9.1923444E-005
8.000069797901233E+002,9.0586851E-005
8.001069797875971E+002,8.9950387E-005
8.002069797850709E+002,9.0586851E-005
8.003069797825447E+002,9.0459565E-005
8.004069797800184E+002,9.0204965E-005
8.005069797774922E+002,9.0332265E-005
8.006069797749660E+002,9.0650501E-005
8.007069797724398E+002,9.1032380E-005
8.008069797699136E+002,9.0586851E-005
8.009069797673874E+002,9.1286980E-005
8.010069797648612E+002,9.0523208E-005
8.011069797623350E+002,9.0841444E-005
8.012069797598087E+002,9.0141322E-005
8.013069797572825E+002,9.0905094E-005
8.014069797547563E+002,9.0586851E-005
8.015069797522301E+002,9.0268622E-005
8.016069797497039E+002,9.0523208E-005
8.017069797471777E+002,8.9632151E-005
8.018069797446515E+002,8.9759444E-005
8.019069797421253E+002,9.0650501E-005
8.020069797395990E+002,9.0014029E-005
8.021069797370728E+002,9.1987094E-005
8.022069797345466E+002,9.2750859E-005
8.023069797320204E+002,9.2814502E-005
8.024069797294942E+002,9.0332265E-005
8.025069797269680E+002,9.2496266E-005
8.026069797244418E+002,9.1605201E-005
8.027069797219156E+002,9.1096037E-005
8.028069797193893E+002,9.1286980E-005
8.029069797168631E+002,9.1223323E-005
8.030069797143369E+002,9.1541559E-005
8.031069797118107E+002,9.0523208E-005
8.032069797092845E+002,9.1923444E-005
8.033069797067583E+002,9.1732501E-005
8.034069797042321E+002,9.0395908E-005
8.035069797017059E+002,9.1414266E-005
8.036069796991796E+002,9.0841444E-005
8.037069796966534E+002,9.0777801E-005
8.038069796941272E+002,9.1159680E-005
8.039069796916010E+002,9.1605201E-005
8.040069796890748E+002,9.1605201E-005
8.041069796865486E+002,9.2687202E-005
8.042069796840224E+002,9.0968737E-005
8.043069796814962E+002,9.1796144E-005
8.044069796789699E+002,9.2496266E-005
8.045069796764437E+002,9.2368973E-005
8.046069796739175E+002,9.1732501E-005
8.047069796713913E+002,9.2368973E-005
8.048069796688651E+002,9.1987094E-005
8.049069796663389E+002,9.1223323E-005
8.050069796638127E+002,9.1923444E-005
8.051069796612865E+002,9.1477916E-005
8.052069796587602E+002,9.0841444E-005
8.053069796562340E+002,9.1859794E-005
8.054069796537078E+002,9.1859794E-005
8.055069796511816E+002,9.1223323E-005
8.056069796486554E+002,9.1541559E-005
8.057069796461292E+002,9.1350623E-005
8.058069796436030E+002,9.2178037E-005
8.059069796410768E+002,9.2305323E-005
8.060069796385505E+002,9.2368973E-005
8.061069796360243E+002,9.1286980E-005
8.062069796334981E+002,9.2496266E-005
8.063069796309719E+002,9.0968737E-005
8.064069796284457E+002,9.2305323E-005
8.065069796259195E+002,9.1668859E-005
8.066069796233933E+002,9.2432616E-005
8.067069796208671E+002,9.1096037E-005
8.068069796183408E+002,9.2241680E-005
8.069069796158146E+002,9.2178037E-005
8.070069796132884E+002,9.1414266E-005
8.071069796107622E+002,9.1541559E-005
8.072069796082360E+002,9.1732501E-005
8.073069796057098E+002,9.2496266E-005
8.074069796031836E+002,9.1477916E-005
8.075069796006574E+002,9.2114380E-005
8.076069795981311E+002,9.1541559E-005
8.077069795956049E+002,9.1159680E-005
8.078069795930787E+002,9.1159680E-005
8.079069795905525E+002,9.1477916E-005
8.080069795880263E+002,9.0395908E-005
8.081069795855001E+002,9.1414266E-005
8.082069795829739E+002,9.0905094E-005
8.083069795804477E+002,9.2114380E-005
8.084069795779214E+002,9.0586851E-005
8.085069795753952E+002,9.2432616E-005
8.086069795728690E+002,9.1477916E-005
8.087069795703428E+002,9.2878145E-005
8.088069795678166E+002,9.1796144E-005
8.089069795652904E+002,9.1923444E-005
8.090069795627642E+002,9.2178037E-005
8.091069795602380E+002,9.1732501E-005
8.092069795577117E+002,9.1987094E-005
8.093069795551855E+002,9.1286980E-005
8.094069795526593E+002,9.1477916E-005
8.095069795501331E+002,9.2178037E-005
8.096069795476069E+002,9.1668859E-005
8.097069795450807E+002,9.1350623E-005
8.098069795425545E+002,9.0905094E-005
8.099069795400283E+002,9.1923444E-005
8.100069795375020E+002,9.2368973E-005
8.101069795349758E+002,9.2178037E-005
8.102069795324496E+002,9.1732501E-005
8.103069795299234E+002,9.1541559E-005
8.104069795273972E+002,9.2178037E-005
8.105069795248710E+002,9.1477916E-005
8.106069795223448E+002,9.1096037E-005
8.107069795198186E+002,9.1541559E-005
8.108069795172923E+002,9.1477916E-005
8.109069795147661E+002,9.2050737E-005
8.110069795122399E+002,9.2368973E-005
8.111069795097137E+002,9.1923444E-005
8.112069795071875E+002,9.1541559E-005
8.113069795046613E+002,9.2050737E-005
8.114069795021351E+002,9.1286980E-005
8.115069794996089E+002,9.0905094E-005
8.116069794970826E+002,9.1541559E-005
8.117069794945564E+002,9.1223323E-005
8.118069794920302E+002,9.1223323E-005
8.119069794895040E+002,9.0268622E-005
8.120069794869778E+002,9.1477916E-005
8.121069794844516E+002,9.1414266E-005
8.122069794819254E+002,9.2050737E-005
8.123069794793992E+002,9.2432616E-005
8.124069794768729E+002,9.2623559E-005
8.125069794743467E+002,9.2814502E-005
8.126069794718205E+002,9.1859794E-005
8.127069794692943E+002,9.1987094E-005
8.128069794667681E+002,9.2623559E-005
8.129069794642419E+002,9.2241680E-005
8.130069794617157E+002,9.2432616E-005
8.131069794591895E+002,9.2050737E-005
8.132069794566632E+002,9.1796144E-005
8.133069794541370E+002,9.1159680E-005
8.134069794516108E+002,9.1987094E-005
8.135069794490846E+002,9.1350623E-005
8.136069794465584E+002,9.3641916E-005
8.137069794440322E+002,9.2496266E-005
8.138069794415060E+002,9.1987094E-005
8.139069794389798E+002,9.1796144E-005
8.140069794364535E+002,9.1605201E-005
8.141069794339273E+002,9.1923444E-005
8.142069794314011E+002,9.1859794E-005
8.143069794288749E+002,9.2114380E-005
8.144069794263487E+002,9.2432616E-005
8.145069794238225E+002,9.1923444E-005
8.146069794212963E+002,9.2432616E-005
8.147069794187701E+002,9.2496266E-005
8.148069794162438E+002,9.2814502E-005
8.149069794137176E+002,9.3069080E-005
8.150069794111914E+002,9.3260031E-005
8.151069794086652E+002,9.2878145E-005
8.152069794061390E+002,9.3196388E-005
8.153069794036128E+002,9.3323681E-005
8.154069794010866E+002,9.2050737E-005
8.155069793985604E+002,9.2305323E-005
8.156069793960341E+002,9.1859794E-005
8.157069793935079E+002,9.3705559E-005
8.158069793909817E+002,9.2432616E-005
8.159069793884555E+002,9.1414266E-005
8.160069793859293E+002,9.2241680E-005
8.161069793834031E+002,9.1923444E-005
8.162069793808769E+002,9.2687202E-005
8.163069793783507E+002,9.2623559E-005
8.164069793758244E+002,9.2114380E-005
8.165069793732982E+002,9.1923444E-005
8.166069793707720E+002,9.3450974E-005
8.167069793682458E+002,9.3196388E-005
8.168069793657196E+002,9.3132738E-005
8.169069793631934E+002,9.3069080E-005
8.170069793606672E+002,9.2050737E-005
8.171069793581410E+002,9.3005452E-005
8.172069793556147E+002,9.3705559E-005
8.173069793530885E+002,9.1987094E-005
8.174069793505623E+002,9.2941795E-005
8.175069793480361E+002,9.2750859E-005
8.176069793455099E+002,9.2687202E-005
8.177069793429837E+002,9.2559916E-005
8.178069793404575E+002,9.3069080E-005
8.179069793379313E+002,9.4151088E-005
8.180069793354050E+002,9.3832852E-005
8.181069793328788E+002,9.4787560E-005
8.182069793303526E+002,9.5487681E-005
8.183069793278264E+002,9.3260031E-005
8.184069793253002E+002,9.4405674E-005
8.185069793227740E+002,9.3832852E-005
8.186069793202478E+002,9.4087438E-005
8.187069793177216E+002,9.4151088E-005
8.188069793151953E+002,9.4342031E-005
8.189069793126691E+002,9.3387331E-005
8.190069793101429E+002,9.4087438E-005
8.191069793076167E+002,9.2623559E-005
8.192069793050905E+002,9.4214738E-005
8.193069793025643E+002,9.3514616E-005
8.194069793000381E+002,9.3069080E-005
8.195069792975119E+002,9.3896495E-005
8.196069792949856E+002,9.2687202E-005
8.197069792924594E+002,9.3578274E-005
8.198069792899332E+002,9.3387331E-005
8.199069792874070E+002,9.2623559E-005
8.200069792848808E+002,9.2114380E-005
8.201069792823546E+002,9.2750859E-005
8.202069792798284E+002,9.4151088E-005
8.203069792773022E+002,9.3832852E-005
8.204069792747759E+002,9.3005452E-005
8.205069792722497E+002,9.4023795E-005
8.206069792697235E+002,9.2559916E-005
8.207069792671973E+002,9.3705559E-005
8.208069792646711E+002,9.3578274E-005
8.209069792621449E+002,9.3896495E-005
8.210069792596187E+002,9.3323681E-005
8.211069792570925E+002,9.3387331E-005
8.212069792545662E+002,9.3323681E-005
8.213069792520400E+002,9.4342031E-005
8.214069792495138E+002,9.3896495E-005
8.215069792469876E+002,9.3641916E-005
8.216069792444614E+002,9.3705559E-005
8.217069792419352E+002,9.3450974E-005
8.218069792394090E+002,9.3514616E-005
8.219069792368828E+002,9.4087438E-005
8.220069792343566E+002,9.3769209E-005
8.221069792318303E+002,9.3896495E-005
8.222069792293041E+002,9.3769209E-005
8.223069792267779E+002,9.3832852E-005
8.224069792242517E+002,9.3514616E-005
8.225069792217255E+002,9.4214738E-005
8.226069792191993E+002,9.4851210E-005
8.227069792166731E+002,9.3896495E-005
8.228069792141469E+002,9.4723910E-005
8.229069792116206E+002,9.4596617E-005
8.230069792090944E+002,9.4596617E-005
8.231069792065682E+002,9.4278388E-005
8.232069792040420E+002,9.4151088E-005
8.233069792015158E+002,9.4978495E-005
8.234069791989896E+002,9.4787560E-005
8.235069791964634E+002,9.4851210E-005
8.236069791939372E+002,9.3260031E-005
8.237069791914109E+002,9.4596617E-005
8.238069791888847E+002,9.4405674E-005
8.239069791863585E+002,9.4723910E-005
8.240069791838323E+002,9.4087438E-005
8.241069791813061E+002,9.3641916E-005
8.242069791787799E+002,9.3960152E-005
8.243069791762537E+002,9.4151088E-005
8.244069791737275E+002,9.4278388E-005
8.245069791712012E+002,9.4087438E-005
8.246069791686750E+002,9.4405674E-005
8.247069791661488E+002,9.4596617E-005
8.248069791636226E+002,9.3323681E-005
8.249069791610964E+002,9.4660267E-005
8.250069791585702E+002,9.4532974E-005
8.251069791560440E+002,9.5042153E-005
8.252069791535178E+002,9.4660267E-005
8.253069791509915E+002,9.4851210E-005
8.254069791484653E+002,9.4151088E-005
8.255069791459391E+002,9.4914853E-005
8.256069791434129E+002,9.4532974E-005
8.257069791408867E+002,9.5169438E-005
8.258069791383605E+002,9.4023795E-005
8.259069791358343E+002,9.4469331E-005
8.260069791333081E+002,9.4978495E-005
8.261069791307818E+002,9.3769209E-005
8.262069791282556E+002,9.4278388E-005
8.263069791257294E+002,9.4087438E-005
8.264069791232032E+002,9.4278388E-005
8.265069791206770E+002,9.3896495E-005
8.266069791181508E+002,9.3960152E-005
8.267069791156246E+002,9.4278388E-005
8.268069791130984E+002,9.3769209E-005
8.269069791105721E+002,9.4278388E-005
8.270069791080459E+002,9.3132738E-005
8.271069791055197E+002,9.3514616E-005
8.272069791029935E+002,9.5360374E-005
8.273069791004673E+002,9.4660267E-005
8.274069790979411E+002,9.4214738E-005
8.275069790954149E+002,9.3705559E-005
8.276069790928887E+002,9.3896495E-005
8.277069790903624E+002,9.4787560E-005
8.278069790878362E+002,9.4087438E-005
8.279069790853100E+002,9.4596617E-005
8.280069790827838E+002,9.4660267E-005
8.281069790802576E+002,9.4660267E-005
8.282069790777314E+002,9.4214738E-005
8.283069790752052E+002,9.4405674E-005
8.284069790726790E+002,9.5424031E-005
8.285069790701527E+002,9.4214738E-005
8.286069790676265E+002,9.4596617E-005
8.287069790651003E+002,9.3578274E-005
8.288069790625741E+002,9.4787560E-005
8.289069790600479E+002,9.5551324E-005
8.290069790575217E+002,9.3769209E-005
8.291069790549955E+002,9.3769209E-005
8.292069790524693E+002,9.4214738E-005
8.293069790499430E+002,9.4023795E-005
8.294069790474168E+002,9.4087438E-005
8.295069790448906E+002,9.3960152E-005
8.296069790423644E+002,9.4151088E-005
8.297069790398382E+002,9.4214738E-005
8.298069790373120E+002,9.4978495E-005
8.299069790347858E+002,9.4469331E-005
8.300069790322596E+002,9.4405674E-005
8.301069790297333E+002,9.4723910E-005
8.302069790272071E+002,9.6124146E-005
8.303069790246809E+002,9.5296746E-005
8.304069790221547E+002,9.4787560E-005
8.305069790196285E+002,9.5296746E-005
8.306069790171023E+002,9.4723910E-005
8.307069790145761E+002,9.4787560E-005
8.308069790120499E+002,9.5169438E-005
8.309069790095236E+002,9.4914853E-005
8.310069790069974E+002,9.5105795E-005
8.311069790044712E+002,9.4660267E-005
8.312069790019450E+002,9.4723910E-005
8.313069789994188E+002,9.5487681E-005
8.314069789968926E+002,9.5042153E-005
8.315069789943664E+002,9.5042153E-005
8.316069789918402E+002,9.5742267E-005
8.317069789893139E+002,9.4978495E-005
8.318069789867877E+002,9.4978495E-005
8.319069789842615E+002,9.5169438E-005
8.320069789817353E+002,9.4532974E-005
8.321069789792091E+002,9.5233088E-005
8.322069789766829E+002,9.5169438E-005
8.323069789741567E+002,9.4342031E-005
8.324069789716305E+002,9.5105795E-005
8.325069789691042E+002,9.5105795E-005
8.326069789665780E+002,9.4787560E-005
8.327069789640518E+002,9.4723910E-005
8.328069789615256E+002,9.5869567E-005
8.329069789589994E+002,9.5424031E-005
8.330069789564732E+002,9.5042153E-005
8.331069789539470E+002,9.4978495E-005
8.332069789514208E+002,9.4087438E-005
8.333069789488945E+002,9.5042153E-005
8.334069789463683E+002,9.3769209E-005
8.335069789438421E+002,9.5233088E-005
8.336069789413159E+002,9.5869567E-005
8.337069789387897E+002,9.5233088E-005
8.338069789362635E+002,9.5233088E-005
8.339069789337373E+002,9.5042153E-005
8.340069789312111E+002,9.5169438E-005
8.341069789286848E+002,9.4596617E-005
8.342069789261586E+002,9.4914853E-005
8.343069789236324E+002,9.5487681E-005
8.344069789211062E+002,9.5105795E-005
8.345069789185800E+002,9.5296746E-005
8.346069789160538E+002,9.5742267E-005
8.347069789135276E+002,9.5805910E-005
8.348069789110014E+002,9.6060503E-005
8.349069789084751E+002,9.4914853E-005
8.350069789059489E+002,9.5424031E-005
8.351069789034227E+002,9.5296746E-005
8.352069789008965E+002,9.5105795E-005
8.353069788983703E+002,9.5042153E-005
8.354069788958441E+002,9.4342031E-005
8.355069788933179E+002,9.4851210E-005
8.356069788907917E+002,9.6060503E-005
8.357069788882654E+002,9.4787560E-005
8.358069788857392E+002,9.5869567E-005
8.359069788832130E+002,9.5105795E-005
8.360069788806868E+002,9.5678624E-005
8.361069788781606E+002,9.5742267E-005
8.362069788756344E+002,9.5551324E-005
8.363069788731082E+002,9.4405674E-005
8.364069788705820E+002,9.6696967E-005
8.365069788680557E+002,9.6887910E-005
8.366069788655295E+002,9.5996853E-005
8.367069788630033E+002,9.6696967E-005
8.368069788604771E+002,9.6887910E-005
8.369069788579509E+002,9.5742267E-005
8.370069788554247E+002,9.6569682E-005
8.371069788528985E+002,9.5296746E-005
8.372069788503723E+002,9.5678624E-005
8.373069788478460E+002,9.6124146E-005
8.374069788453198E+002,9.5296746E-005
8.375069788427936E+002,9.5805910E-005
8.376069788402674E+002,9.6378732E-005
8.377069788377412E+002,9.5233088E-005
8.378069788352150E+002,9.5105795E-005
8.379069788326888E+002,9.5042153E-005
8.380069788301626E+002,9.6760625E-005
8.381069788276363E+002,9.6506032E-005
8.382069788251101E+002,9.6378732E-005
8.383069788225839E+002,9.6506032E-005
8.384069788200577E+002,9.6060503E-005
8.385069788175315E+002,9.5742267E-005
8.386069788150053E+002,9.5996853E-005
